i,t,axis_pos,axis_vel,mapper_pos_rel,mapper_pos_abs,working_offset,encoder_estimator_pos,spi_raw,spi_errors,spi_status
1224,28.380615822970867,0.9611788392066956,0.11877341568470001,0.9611751437187195,0.9581799507141113,-0.00299072265625,0.9581552743911743,0.9581146240234375,0,0
1225,28.40432606311515,0.9610074758529663,-0.002335817087441683,0.9610008001327515,0.9580058455467224,-0.00299072265625,0.9580011963844299,0.9579925537109375,0,0
1226,28.427586786914617,0.9608850479125977,-0.0025295321829617023,0.9608855843544006,0.957895040512085,-0.00299072265625,0.9578953385353088,0.9578704833984375,0,0
1227,28.450739993015304,0.9607716798782349,-0.00431774603202939,0.9607645273208618,0.9577729105949402,-0.00299072265625,0.9577725529670715,0.957763671875,0,0
1228,28.473873605951667,0.9606267213821411,-0.006731734611093998,0.9606251120567322,0.957634449005127,-0.00299072265625,0.9576238393783569,0.957611083984375,0,0
1229,28.497189366957173,0.9604818224906921,-0.0075289467349648476,0.9604737758636475,0.9574823379516602,-0.00299072265625,0.957482099533081,0.95745849609375,0,0
1230,28.520362868905067,0.960350751876831,-0.003676997497677803,0.9603513479232788,0.9573609232902527,-0.00299072265625,0.9573613405227661,0.9573516845703125,0,0
1231,28.543834110954776,0.9602903723716736,0.07824207842350006,0.9602774977684021,0.9572805762290955,-0.00299072265625,0.9572610855102539,0.9572296142578125,0,0
1232,28.566990982973948,0.960169792175293,0.11501063406467438,0.9601669311523438,0.9571719169616699,-0.00299072265625,0.9571451544761658,0.947296142578125,0,0
1233,28.590244391933084,0.9600062370300293,0.004451483488082886,0.9599974751472473,0.9570002555847168,-0.00299072265625,0.956995964050293,0.9569854736328125,0,0
1234,28.613500670995563,0.9598563313484192,-0.007841975428164005,0.9598483443260193,0.9568567872047424,-0.00299072265625,0.9568566083908081,0.9568328857421875,0,0
1235,28.636611989000812,0.9597101211547852,-0.0039751240983605385,0.9597037434577942,0.9567074775695801,-0.00299072265625,0.9567041993141174,0.956695556640625,0,0
1236,28.659948081942275,0.9595443606376648,-0.00796863529831171,0.9595420956611633,0.9565513730049133,-0.00299072265625,0.956544816493988,0.9565277099609375,0,0
1237,28.683125029085204,0.9593912959098816,-0.005040631163865328,0.9593832492828369,0.9563883543014526,-0.00299072265625,0.9563840627670288,0.9563751220703125,0,0
1238,28.70670904801227,0.959225058555603,-0.00812517199665308,0.9592218399047852,0.9562241435050964,-0.00299072265625,0.9562167525291443,0.956207275390625,0,0
1239,28.72995316097513,0.9590898156166077,0.07356308400630951,0.9590746164321899,0.9560766220092773,-0.00299072265625,0.9560675024986267,0.9560394287109375,0,0
1240,28.752948144916445,0.9589080810546875,0.04125727713108063,0.9588939547538757,0.955897867679596,-0.00299072265625,0.9558919668197632,0.95587158203125,0,0
1241,28.776129924925044,0.9587278366088867,0.024016574025154114,0.9587166905403137,0.9557229280471802,-0.00299072265625,0.9557197093963623,0.9556884765625,0,0
1242,28.79925333405845,0.9585620760917664,0.00959959626197815,0.9585580229759216,0.955565869808197,-0.00299072265625,0.9555643796920776,0.955535888671875,0,0
1243,28.822251688921824,0.958414614200592,-0.006754443980753422,0.9584135413169861,0.9554228782653809,-0.00299072265625,0.9531841278076172,0.9553985595703125,0,0
1244,28.845577171072364,0.9583053588867188,-0.0010398778831586242,0.9582955241203308,0.9553035497665405,-0.00299072265625,0.955302357673645,0.955291748046875,0,0
1245,28.868576674023643,0.9582003951072693,-0.003923297394067049,0.9582006931304932,0.9552102088928223,-0.00299072265625,0.9552068114280701,0.9551849365234375,0,0
1246,28.891694436082616,0.9581160545349121,0.003072693943977356,0.9581125378608704,0.9551212787628174,-0.00299072265625,0.9551205039024353,0.955108642578125,0,0
1247,28.915002973983064,0.9580062031745911,0.2734839916229248,0.9581118226051331,0.9551249742507935,-0.00299072265625,0.9551025032997131,0.95501708984375,0,0
1248,28.938235956942663,0.9559919834136963,-0.5571067929267883,0.9567096829414368,0.9545901417732239,-0.00299072265625,0.9549644589424133,0.954925537109375,0,0
1249,28.96161995898001,0.9578815698623657,-0.0004814569838345051,0.9578816294670105,0.9548909068107605,-0.00299072265625,0.9548910856246948,0.9548797607421875,0,0
1250,28.984961329959333,0.9578527808189392,0.001954883337020874,0.9578522443771362,0.9548612833023071,-0.00299072265625,0.954861044883728,0.9548492431640625,0,0
1251,29.00832798006013,0.9578447341918945,0.10499627888202667,0.9578225016593933,0.9548232555389404,-0.00299072265625,0.9548060297966003,0.95477294921875,0,0
1252,29.031610036967322,0.9576683640480042,-0.006129116285592318,0.9576665759086609,0.9546757340431213,-0.00299072265625,0.95467609167099,0.9546661376953125,0,0
1253,29.054839150048792,0.9571091532707214,0.229271799325943,0.9575119614601135,0.9545761942863464,-0.00299072265625,0.954594075679779,0.9545135498046875,0,0
1254,29.07822026195936,0.9573214650154114,0.015037626028060913,0.9573101997375488,0.954317569732666,-0.00299072265625,0.9543108940124512,0.95428466796875,0,0
1255,29.10133676393889,0.9571331143379211,0.04914642870426178,0.9571114778518677,0.9541146159172058,-0.00299072265625,0.9541080594062805,0.9540863037109375,0,0
