i,t_rel,error,timestamp,pos_estimate,raw_position_deg,measured_position_deg,filtered_position_deg,position_deg,vel_estimate,velocity_deg_per_sec,raw_velocity_deg_per_sec,pos_estimate_scaled_deg_0p06,pos_estimate_mod_0p06,pos_estimate_delta,raw_position_deg_delta,measured_position_deg_delta,filtered_position_deg_delta,position_deg_delta,velocity_deg_per_sec_delta,raw_velocity_deg_per_sec_delta
123,6.374348283978179,,2026-06-30T15:11:36.726+07:00,0.056872546672821045,341.23528003692627,341.17128003692625,341.3951349129376,341.3951349129376,0.0044158101081848145,0.0411884388693502,26.494860649108887,341.23528003692627,0.056872546672821045,5.364418029785156e-07,0.0032186508178710938,0.0032186508178710938,-0.06546065346418573,-0.06546065346418573,-3.070618677204051,4.336953163146973
124,6.426319387042895,,2026-06-30T15:11:36.776+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,341.3598361733655,341.3598361733655,2.008676528930664e-05,-1.0867190191241864,0.12052059173583984,341.21739864349365,0.056869566440582275,-2.9802322387695312e-06,-0.017881393432617188,-0.017881393432617188,-0.03529873957205609,-0.03529873957205609,-1.1279074579935366,-26.374340057373047
125,6.4780451389960945,,2026-06-30T15:11:36.828+07:00,0.05636650323867798,338.19901943206787,338.13501943206785,340.1856502619876,340.1856502619876,0.5007143616676331,-16.406948549016885,3004.2861700057983,338.19901943206787,0.05636650323867798,-0.0005030632019042969,-3.0183792114257812,-3.0183792114257812,-1.174185911377947,-1.174185911377947,-15.320229529892698,3004.1656494140625
126,6.5298135578632355,,2026-06-30T15:11:36.876+07:00,0.056967854499816895,341.80712699890137,341.74312699890135,341.08501171721514,341.08501171721514,0.14833176136016846,3.275738575630945,889.9905681610107,341.80712699890137,0.056967854499816895,0.000601351261138916,3.608107566833496,3.608107566833496,0.8993614552275631,0.8993614552275631,19.68268712464783,-2114.2956018447876
127,6.5815037719439715,,2026-06-30T15:11:36.926+07:00,0.04957091808319092,297.4255084991455,297.3615084991455,325.8330608059311,325.8330608059311,-1.829745888710022,-219.75691806187146,-10978.475332260132,297.4255084991455,0.04957091808319092,-0.0073969364166259766,-44.38161849975586,-44.38161849975586,-15.251950911284041,-15.251950911284041,-223.0326566375024,-11868.465900421143
128,6.633187802042812,,2026-06-30T15:11:36.976+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,334.68055590712345,334.68055590712345,-0.00023341180349234492,5.141097033442918,-1.4004708209540695,341.21739864349365,0.056869566440582275,0.007298648357391357,43.791890144348145,43.791890144348145,8.84749510119235,8.84749510119235,224.89801509531438,10977.074861439178
129,6.685183831024915,,2026-06-30T15:11:37.026+07:00,0.0568697452545166,341.2184715270996,341.1544715270996,338.4189980966393,338.4189980966393,0.0003177523612976074,43.40155205535202,1.9065141677856445,341.2184715270996,0.0568697452545166,1.7881393432617188e-07,0.0010728836059570312,0.0010728836059570312,3.7384421895158653,3.7384421895158653,38.2604550219091,3.306984988739714
130,6.736927267862484,,2026-06-30T15:11:37.080+07:00,0.05688554048538208,341.3132429122925,341.24924291229246,340.0316599065273,340.0316599065273,0.02319854497909546,34.932792061735476,139.19126987457275,341.3132429122925,0.05688554048538208,1.5795230865478516e-05,0.0947713851928711,0.0947713851928711,1.6126618098879817,1.6126618098879817,-8.468759993616544,137.2847557067871
131,6.788801779039204,,2026-06-30T15:11:37.128+07:00,0.0568699836730957,341.2199020385742,341.1559020385742,330.63372133656213,330.63372133656213,0.0006976723670959473,-48.74747164785191,4.186034202575684,341.2199020385742,0.0568699836730957,-1.5556812286376953e-05,-0.09334087371826172,-0.09334087371826172,-9.397938569965163,-9.397938569965163,-83.6802637095874,-135.00523567199707
132,6.84061186388135,,2026-06-30T15:11:37.179+07:00,0.05687546730041504,341.25280380249023,341.1888038024902,336.76442912756676,336.76442912756676,0.008706867694854736,45.49337755007272,52.24120616912842,341.25280380249023,0.05687546730041504,5.4836273193359375e-06,0.032901763916015625,0.032901763916015625,6.130707791004625,6.130707791004625,94.24084919792463,48.055171966552734
133,6.892387134023011,,2026-06-30T15:11:37.228+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,339.29905902301454,339.29905902301454,-0.00022637845540884882,47.52930609905516,-1.358270732453093,341.21739864349365,0.056869566440582275,-5.900859832763672e-06,-0.03540515899658203,-0.03540515899658203,2.534629895447779,2.534629895447779,2.03592854898244,-53.59947690158151
134,6.944201997015625,,2026-06-30T15:11:37.278+07:00,0.05691450834274292,341.4870500564575,341.4230500564575,340.1715022842924,340.1715022842924,0.06769317388534546,31.87605680418666,406.15904331207275,341.4870500564575,0.05691450834274292,4.494190216064453e-05,0.2696514129638672,0.2696514129638672,0.8724432612778514,0.8724432612778514,-15.653249294868502,407.51731404452585
135,6.995960786007345,,2026-06-30T15:11:37.329+07:00,0.05463379621505737,327.80277729034424,327.7387772903442,336.0444062822102,336.0444062822102,0.2031671404838562,-47.66636936753391,1219.0028429031372,327.80277729034424,0.05463379621505737,-0.002280712127685547,-13.684272766113281,-13.684272766113281,-4.127096002082169,-4.127096002082169,-79.54242617172056,812.8437995910645
136,7.047895703930408,,2026-06-30T15:11:37.404+07:00,0.056871235370635986,341.2274122238159,341.1634122238159,339.8714446049961,339.8714446049961,0.0026345252990722656,19.4449551914476,15.807151794433594,341.2274122238159,0.056871235370635986,0.0022374391555786133,13.42463493347168,13.42463493347168,3.8270383227858815,3.8270383227858815,67.11132455898151,-1203.1956911087036
137,7.099607510957867,,2026-06-30T15:11:37.456+07:00,0.05687516927719116,341.251015663147,341.18701566314695,340.4735919122689,340.4735919122689,0.008177518844604492,15.34442264122285,49.06511306762695,341.251015663147,0.05687516927719116,3.933906555175781e-06,0.023603439331054688,0.023603439331054688,0.6021473072727872,0.6021473072727872,-4.1005325502247505,33.25796127319336
138,7.152139834826812,,2026-06-30T15:11:37.505+07:00,0.05691826343536377,341.5095806121826,341.4455806121826,340.98325157049385,340.98325157049385,0.07356369495391846,12.35966024946287,441.38216972351074,341.5095806121826,0.05691826343536377,4.309415817260742e-05,0.25856494903564453,0.25856494903564453,0.5096596582249617,0.5096596582249617,-2.984762391759981,392.3170566558838
139,7.203702105907723,,2026-06-30T15:11:37.556+07:00,0.0570029616355896,342.0177698135376,341.9537698135376,341.555685825849,341.555685825849,0.20638537406921387,11.440955840374741,1238.3122444152832,342.0177698135376,0.0570029616355896,8.469820022583008e-05,0.5081892013549805,0.5081892013549805,0.5724342553551764,0.5724342553551764,-0.9187044090881287,796.9300746917725
140,7.255439320812002,,2026-06-30T15:11:37.605+07:00,0.0568697452545166,341.2184715270996,341.1544715270996,341.5161576916809,341.5161576916809,0.0003319978713989258,3.1023317918313023,1.9919872283935547,341.2184715270996,0.0568697452545166,-0.00013321638107299805,-0.7992982864379883,-0.7992982864379883,-0.03952813416810841,-0.03952813416810841,-8.338624048543439,-1236.3202571868896
141,7.307927422923967,,2026-06-30T15:11:37.659+07:00,0.05686980485916138,341.21882915496826,341.15482915496824,334.95536326732474,334.95536326732474,0.0005257725715637207,-20.32441955081518,3.154635429382324,341.21882915496826,0.05686980485916138,5.960464477539063e-08,0.00035762786865234375,0.00035762786865234375,-6.560794424356175,-6.560794424356175,-23.426751342646483,1.1626482009887695
142,7.359579490032047,,2026-06-30T15:11:37.711+07:00,0.05706191062927246,342.37146377563477,342.30746377563474,339.12724476170615,339.12724476170615,0.492345929145813,35.67552301002796,2954.075574874878,342.37146377563477,0.05706191062927246,0.00019210577011108398,1.152634620666504,1.152634620666504,4.1718814943814095,4.1718814943814095,55.99994256084314,2950.9209394454956
143,7.411323537817225,,2026-06-30T15:11:37.760+07:00,0.0568731427192688,341.2388563156128,341.1748563156128,340.3410641650328,340.3410641650328,0.005279421806335449,28.486045525543297,31.676530838012695,341.2388563156128,0.0568731427192688,-0.0001887679100036621,-1.1326074600219727,-1.1326074600219727,1.2138194033266245,1.2138194033266245,-7.189477484484662,-2922.3990440368652
144,7.463046418968588,,2026-06-30T15:11:37.811+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,340.81873016205634,340.81873016205634,-0.0002264976646983996,17.251717428681243,-1.3589859881903976,341.21739864349365,0.056869566440582275,-3.5762786865234375e-06,-0.021457672119140625,-0.021457672119140625,0.47766599702356416,0.47766599702356416,-11.234328096862054,-33.03551682620309
145,7.514679133892059,,2026-06-30T15:11:37.861+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,341.09555827938794,341.09555827938794,-0.0002340674545848742,9.788593361231866,-1.4044047275092453,341.21739864349365,0.056869566440582275,0.0,0.0,0.0,0.27682811733160406,0.27682811733160406,-7.463124067449376,-0.045418739318847656
146,7.5664568489883095,,2026-06-30T15:11:37.912+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,341.1292051706793,341.1292051706793,-0.0001596808579051867,4.503632284643128,-0.9580851474311203,341.21739864349365,0.056869566440582275,0.0,0.0,0.0,0.033646891291368775,0.033646891291368775,-5.284961076588738,0.446319580078125
147,7.6181907299906015,,2026-06-30T15:11:37.963+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,341.33722131241194,341.33722131241194,-0.000241816058405675,3.167409377156294,-1.45089635043405,341.21739864349365,0.056869566440582275,0.0,0.0,0.0,0.20801614173262806,0.20801614173262806,-1.3362229074868344,-0.4928112030029297
148,7.670205092988908,,2026-06-30T15:11:38.011+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,339.8983813499721,339.8983813499721,-0.00022733212972525507,-8.907525289067571,-1.3639927783515304,341.21739864349365,0.056869566440582275,0.0,0.0,0.0,-1.438839962439829,-1.438839962439829,-12.074934666223864,0.08690357208251953
149,7.722025566035882,,2026-06-30T15:11:38.060+07:00,0.05692249536514282,341.53497219085693,341.4709721908569,340.7915822580013,340.7915822580013,0.080424964427948,6.316811917093937,482.549786567688,341.53497219085693,0.05692249536514282,5.2928924560546875e-05,0.31757354736328125,0.31757354736328125,0.8932009080292005,0.8932009080292005,15.224337206161508,483.9137793460395
150,7.773819447960705,,2026-06-30T15:11:38.111+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,341.0670026184999,341.0670026184999,-3.37362325808499e-05,5.267913844231575,-0.2024173954850994,341.21739864349365,0.056869566440582275,-5.2928924560546875e-05,-0.31757354736328125,-0.31757354736328125,0.2754203604985719,0.2754203604985719,-1.0488980728623618,-482.7522039631731
151,7.825631903018802,,2026-06-30T15:11:38.162+07:00,0.05692249536514282,341.53497219085693,341.4709721908569,341.2382171070257,341.2382171070257,0.0735630989074707,4.436613308136518,441.3785934448242,341.53497219085693,0.05692249536514282,5.2928924560546875e-05,0.31757354736328125,0.31757354736328125,0.17121448852583399,0.17121448852583399,-0.8313005360950569,441.5810108403093
152,7.877523413859308,,2026-06-30T15:11:38.212+07:00,0.049312472343444824,295.87483406066895,295.8108340606689,325.3555421917,325.3555421917,-1.379702091217041,-216.44484455754673,-8278.212547302246,295.87483406066895,0.049312472343444824,-0.007610023021697998,-45.66013813018799,-45.66013813018799,-15.882674915325708,-15.882674915325708,-220.88145786568325,-8719.59114074707
153,7.929194609867409,,2026-06-30T15:11:38.261+07:00,0.05693197250366211,341.59183502197266,341.52783502197263,330.68348837130424,330.68348837130424,0.0959898829460144,-9.054102051707986,575.9392976760864,341.59183502197266,0.05693197250366211,0.007619500160217285,45.71700096130371,45.71700096130371,5.327946179604226,5.327946179604226,207.39074250583874,8854.151844978333
154,7.980926065938547,,2026-06-30T15:11:38.337+07:00,0.05477607250213623,328.6564350128174,328.59243501281736,334.01977787721677,334.01977787721677,0.4183538258075714,2.2991740728053998,2510.1229548454285,328.6564350128174,0.05477607250213623,-0.002155900001525879,-12.935400009155273,-12.935400009155273,3.336289505912532,3.336289505912532,11.353276124513386,1934.183657169342
155,8.032625872874632,,2026-06-30T15:11:38.387+07:00,0.05688166618347168,341.2899971008301,341.22599710083006,338.1648533298094,338.1648533298094,0.01753479242324829,46.773580547163355,105.20875453948975,341.2899971008301,0.05688166618347168,0.0021055936813354492,12.633562088012695,12.633562088012695,4.145075452592607,4.145075452592607,44.474406474357956,-2404.9142003059387
156,8.084226069971919,,2026-06-30T15:11:38.438+07:00,0.05687582492828369,341.25494956970215,341.1909495697021,339.91738688909464,339.91738688909464,0.009085595607757568,38.70832976586884,54.51357364654541,341.25494956970215,0.05687582492828369,-5.841255187988281e-06,-0.03504753112792969,-0.03504753112792969,1.7525335592852684,1.7525335592852684,-8.065250781294516,-50.695180892944336
157,8.136273949872702,,2026-06-30T15:11:38.488+07:00,0.05689316987991333,341.35901927948,341.29501927947996,340.68075089985524,340.68075089985524,0.47424042224884033,24.98150762766801,2845.442533493042,341.35901927948,0.05689316987991333,1.7344951629638672e-05,0.10406970977783203,0.10406970977783203,0.763364010760597,0.763364010760597,-13.72682213820083,2790.9289598464966
158,8.187898998847231,,2026-06-30T15:11:38.540+07:00,0.05691254138946533,341.475248336792,341.41124833679197,341.1738034672898,341.1738034672898,0.06426423788070679,15.480854257575707,385.5854272842407,341.475248336792,0.05691254138946533,1.9371509552001953e-05,0.11622905731201172,0.11622905731201172,0.4930525674345745,0.4930525674345745,-9.500653370092301,-2459.8571062088013
159,8.239537898916751,,2026-06-30T15:11:38.587+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,340.8727836724266,340.8727836724266,-0.00024282933736685663,4.6532540458938065,-1.4569760242011398,341.21739864349365,0.056869566440582275,-4.297494888305664e-05,-0.25784969329833984,-0.25784969329833984,-0.3010197948632367,-0.3010197948632367,-10.8276002116819,-387.04240330844186
160,8.291168816853315,,2026-06-30T15:11:38.639+07:00,0.0570332407951355,342.199444770813,342.13544477081297,341.40231218209414,341.40231218209414,0.6339877247810364,8.660009346848122,3803.9263486862183,342.199444770813,0.0570332407951355,0.00016367435455322266,0.9820461273193359,0.9820461273193359,0.529528509667557,0.529528509667557,4.006755300954316,3805.3833247104194
161,8.342851087916642,,2026-06-30T15:11:38.688+07:00,0.056891798973083496,341.350793838501,341.28679383850096,331.32217647859596,331.32217647859596,0.0327034592628479,-54.70274224682896,196.2207555770874,341.350793838501,0.056891798973083496,-0.00014144182205200195,-0.8486509323120117,-0.8486509323120117,-10.080135703498172,-10.080135703498172,-63.36275159367708,-3607.705593109131
162,8.394700876902789,,2026-06-30T15:11:38.738+07:00,0.04950815439224243,297.0489263534546,296.98492635345457,321.59232443294576,321.59232443294576,-1.92612886428833,-195.1495898002748,-11556.77318572998,297.0489263534546,0.04950815439224243,-0.0073836445808410645,-44.30186748504639,-44.30186748504639,-9.729852045650205,-9.729852045650205,-140.44684755344585,-11752.993941307068
163,8.446344590978697,,2026-06-30T15:11:38.788+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,332.88884478953713,332.88884478953713,5.4717063903808594e-05,44.348823494408094,0.32830238342285156,341.21739864349365,0.056869566440582275,0.007361412048339844,44.16847229003906,44.16847229003906,11.296520356591373,11.296520356591373,239.4984132946829,11557.101488113403
164,8.497991676907986,,2026-06-30T15:11:38.839+07:00,0.05701237916946411,342.07427501678467,342.01027501678465,337.96153137084883,337.96153137084883,0.28466707468032837,74.55254661502245,1708.0024480819702,342.07427501678467,0.05701237916946411,0.00014281272888183594,0.8568763732910156,0.8568763732910156,5.0726865813117,5.0726865813117,30.203723120614356,1707.6741456985474
165,8.54975053993985,,2026-06-30T15:11:38.888+07:00,0.056870102882385254,341.2206172943115,341.1566172943115,339.80596124858744,339.80596124858744,0.0009043216705322266,52.06443586014216,5.425930023193359,341.2206172943115,0.056870102882385254,-0.00014227628707885742,-0.8536577224731445,-0.8536577224731445,1.8444298777386052,1.8444298777386052,-22.48811075488029,-1702.5765180587769
166,8.601906586904079,,2026-06-30T15:11:38.939+07:00,0.05693185329437256,341.59111976623535,341.52711976623533,340.7452561439695,340.7452561439695,0.09481894969940186,32.68103822220678,568.9136981964111,341.59111976623535,0.05693185329437256,6.175041198730469e-05,0.3705024719238281,0.3705024719238281,0.9392948953820905,0.9392948953820905,-19.38339763793538,563.4877681732178
167,8.653706430923194,,2026-06-30T15:11:38.988+07:00,0.056869685649871826,341.21811389923096,341.15411389923094,340.9812087769527,340.9812087769527,-3.6810240745544434,16.452513605768004,-22086.14444732666,341.21811389923096,0.056869685649871826,-6.216764450073242e-05,-0.37300586700439453,-0.37300586700439453,0.23595263298318514,0.23595263298318514,-16.228524616438776,-22655.05814552307
168,8.70529034989886,,2026-06-30T15:11:39.041+07:00,0.05636799335479736,338.2079601287842,338.14396012878416,340.3797165777846,340.3797165777846,0.5027452111244202,-4.8580828364780295,3016.471266746521,338.2079601287842,0.05636799335479736,-0.0005016922950744629,-3.0101537704467773,-3.0101537704467773,-0.6014921991680922,-0.6014921991680922,-21.310596442246034,25102.61571407318
169,8.756925823865458,,2026-06-30T15:11:39.089+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,340.8309927894381,340.8309927894381,-0.00024342538381461054,3.1275627578419654,-1.4605523028876632,341.21739864349365,0.056869566440582275,0.0005015730857849121,3.0094385147094727,3.0094385147094727,0.45127621165346454,0.45127621165346454,7.985645594319995,-3017.9318190494087
170,8.808630113024265,,2026-06-30T15:11:39.165+07:00,0.05687224864959717,341.233491897583,341.169491897583,341.293861320533,341.293861320533,0.003921329975128174,2.7565342035581932,23.527979850769043,341.233491897583,0.05687224864959717,2.682209014892578e-06,0.01609325408935547,0.01609325408935547,0.4628685310948981,0.4628685310948981,-0.3710285542837721,24.988532153656706
171,8.860263012815267,,2026-06-30T15:11:39.214+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,341.2127441245427,341.2127441245427,-0.00024378301168326288,0.2599110894091967,-1.4626980700995773,341.21739864349365,0.056869566440582275,-2.682209014892578e-06,-0.01609325408935547,-0.01609325408935547,-0.08111719599025946,-0.08111719599025946,-2.4966231141489965,-24.99067792086862
172,8.911930505884811,,2026-06-30T15:11:39.265+07:00,0.05694377422332764,341.6626453399658,341.5986453399658,341.3343084530021,341.3343084530021,0.11329543590545654,1.971935759134563,679.7726154327393,341.6626453399658,0.05694377422332764,7.420778274536133e-05,0.44524669647216797,0.44524669647216797,0.12156432845938525,0.12156432845938525,1.7120246697253663,681.2353135028388
173,8.963650719961151,,2026-06-30T15:11:39.316+07:00,0.049507200717926025,297.04320430755615,296.97920430755613,320.92979607121026,320.92979607121026,-1.9277839660644531,-255.32143130279127,-11566.703796386719,297.04320430755615,0.049507200717926025,-0.007436573505401611,-44.61944103240967,-44.61944103240967,-20.404512381791847,-20.404512381791847,-257.29336706192584,-12246.476411819458
174,9.01528180600144,,2026-06-30T15:11:39.366+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,332.6089265567039,332.6089265567039,0.00011336803436279297,22.290216086123493,0.6802082061767578,341.21739864349365,0.056869566440582275,0.00736236572265625,44.1741943359375,44.1741943359375,11.679130485493658,11.679130485493658,277.6116473889148,11567.384004592896
175,9.067085371818393,,2026-06-30T15:11:39.416+07:00,0.056872010231018066,341.2320613861084,341.1680613861084,337.5489793087808,337.5489793087808,0.003778994083404541,63.39456057345447,22.673964500427246,341.2320613861084,0.056872010231018066,2.4437904357910156e-06,0.014662742614746094,0.014662742614746094,4.940052752076895,4.940052752076895,41.10434448733098,21.99375629425049
176,9.118933715857565,,2026-06-30T15:11:39.466+07:00,0.056876420974731445,341.2585258483887,341.19452584838865,338.95629207752853,338.95629207752853,0.009970366954803467,46.599709130089636,59.8222017288208,341.2585258483887,0.056876420974731445,4.410743713378906e-06,0.026464462280273438,0.026464462280273438,1.4073127687477154,1.4073127687477154,-16.794851443364834,37.148237228393555
177,9.170808689901605,,2026-06-30T15:11:39.516+07:00,0.05100274085998535,306.0164451599121,305.9524451599121,327.9081231740647,327.9081231740647,-1.3161213397979736,-145.8353459272817,-7896.728038787842,306.0164451599121,0.05100274085998535,-0.005873680114746094,-35.24208068847656,-35.24208068847656,-11.048168903463818,-11.048168903463818,-192.43505505737136,-7956.550240516663
178,9.222631922923028,,2026-06-30T15:11:39.567+07:00,0.056872546672821045,341.23528003692627,341.17128003692625,335.6013608035164,335.6013608035164,0.004374206066131592,21.492553904000786,26.24523639678955,341.23528003692627,0.056872546672821045,0.005869805812835693,35.21883487701416,35.21883487701416,7.693237629451687,7.693237629451687,167.32789983128248,7922.973275184631
179,9.274396600900218,,2026-06-30T15:11:39.617+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,338.98958437660804,338.98958437660804,-0.00023788216640241444,45.51011607715312,-1.4272929984144866,341.21739864349365,0.056869566440582275,-2.9802322387695312e-06,-0.017881393432617188,-0.017881393432617188,3.3882235730916364,3.3882235730916364,24.017562173152335,-27.672529395204037
180,9.32622898183763,,2026-06-30T15:11:39.666+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,340.23918711573447,340.23918711573447,8.243322372436523e-05,33.22273016522727,0.4945993423461914,341.21739864349365,0.056869566440582275,0.0,0.0,0.0,1.2496027391264306,1.2496027391264306,-12.287385911925853,1.921892340760678
181,9.377992177847773,,2026-06-30T15:11:39.716+07:00,0.05693739652633667,341.62437915802,341.56037915802,340.91365547010554,340.91365547010554,0.10530680418014526,22.142584473230237,631.8408250808716,341.62437915802,0.05693739652633667,6.783008575439453e-05,0.4069805145263672,0.4069805145263672,0.6744683543710721,0.6744683543710721,-11.080145691997032,631.3462257385254
182,9.42978054098785,,2026-06-30T15:11:39.767+07:00,0.05514925718307495,330.8955430984497,330.8315430984497,336.9748901698957,336.9748901698957,0.20317798852920532,-45.3519054401092,1219.067931175232,330.8955430984497,0.05514925718307495,-0.0017881393432617188,-10.728836059570312,-10.728836059570312,-3.938765300209866,-3.938765300209866,-67.49448991333944,587.2271060943604
183,9.481701606884599,,2026-06-30T15:11:39.818+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,329.5384146783239,329.5384146783239,-0.0002375841431785375,-56.3931017506315,-1.425504859071225,341.21739864349365,0.056869566440582275,0.0017203092575073242,10.321855545043945,10.321855545043945,-7.436475491571798,-7.436475491571798,-11.041196310522302,-1220.4934360343032
184,9.533341969829053,,2026-06-30T15:11:39.867+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,336.2460679182094,336.2460679182094,-0.00023007395793683827,52.44998501659054,-1.3804437476210296,341.21739864349365,0.056869566440582275,0.0,0.0,0.0,6.707653239885531,6.707653239885531,108.84308676722205,0.04506111145019531
185,9.584897462977096,,2026-06-30T15:11:39.917+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,339.23431061692554,339.23431061692554,-0.0002299547486472875,54.096395692367985,-1.379728491883725,341.21739864349365,0.056869566440582275,0.0,0.0,0.0,2.9882426987161352,2.9882426987161352,1.646410675777446,0.0007152557373046875
186,9.636554529890418,,2026-06-30T15:11:39.992+07:00,0.05697309970855713,341.8385982513428,341.77459825134275,340.8871011340066,340.8871011340066,0.1472911238670349,29.698001806289795,883.7467432022095,341.8385982513428,0.05697309970855713,0.00010353326797485352,0.6211996078491211,0.6211996078491211,1.6527905170810868,1.6527905170810868,-24.39839388607819,885.1264716940932
187,9.688096764031798,,2026-06-30T15:11:40.043+07:00,0.05688256025314331,341.29536151885986,341.23136151885984,341.06858175381416,341.06858175381416,0.017211496829986572,14.63389674399609,103.26898097991943,341.29536151885986,0.05688256025314331,-9.053945541381836e-05,-0.5432367324829102,-0.5432367324829102,0.18148061980753027,0.18148061980753027,-15.064105062293706,-780.47776222229
188,9.73964001587592,,2026-06-30T15:11:40.093+07:00,0.056871235370635986,341.2274122238159,341.1634122238159,341.1238345122809,341.1238345122809,0.00257110595703125,6.787882347183103,15.4266357421875,341.2274122238159,0.056871235370635986,-1.1324882507324219e-05,-0.06794929504394531,-0.06794929504394531,0.05525275846673594,0.05525275846673594,-7.846014396812986,-87.84234523773193
189,9.791311137843877,,2026-06-30T15:11:40.144+07:00,0.05632537603378296,337.95225620269775,337.88825620269773,340.0258518197581,340.0258518197581,1.30022394657135,-12.194110960920579,7801.343679428101,337.95225620269775,0.05632537603378296,-0.0005458593368530273,-3.275156021118164,-3.275156021118164,-1.0979826925228053,-1.0979826925228053,-18.981993308103682,7785.917043685913
190,9.842948445817456,,2026-06-30T15:11:40.193+07:00,0.057032763957977295,342.19658374786377,342.13258374786375,341.02037577971583,341.02037577971583,0.3520553708076477,6.906185950082193,2112.3322248458862,342.19658374786377,0.057032763957977295,0.0007073879241943359,4.244327545166016,4.244327545166016,0.9945239599577462,0.9945239599577462,19.100296911002772,-5689.011454582214
191,9.89454477187246,,2026-06-30T15:11:40.242+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,341.09817280762894,341.09817280762894,-0.00023776295711286366,3.787497884735722,-1.426577742677182,341.21739864349365,0.056869566440582275,-0.00016319751739501953,-0.9791851043701172,-0.9791851043701172,0.07779702791310683,0.07779702791310683,-3.118688065346471,-2113.7588025885634
192,9.946203504921868,,2026-06-30T15:11:40.293+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,334.98622100413934,334.98622100413934,-4.3570998968789354e-05,-26.275401958260545,-0.2614259938127361,341.21739864349365,0.056869566440582275,0.0,0.0,0.0,-6.111951803489603,-6.111951803489603,-30.062899842996266,1.1651517488644458
193,9.998152237851173,,2026-06-30T15:11:40.351+07:00,0.0568697452545166,341.2184715270996,341.1544715270996,330.5436672582592,330.5436672582592,0.0002695322036743164,-11.339866328534967,1.6171932220458984,341.2184715270996,0.0568697452545166,1.7881393432617188e-07,0.0010728836059570312,0.0010728836059570312,-4.442553745880161,-4.442553745880161,14.935535629725578,1.8786192158586346
194,10.050333414925262,,2026-06-30T15:11:40.380+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,334.2570732430912,334.2570732430912,-0.00022947791148908436,36.6041290900368,-1.3768674689345062,341.21739864349365,0.056869566440582275,-1.7881393432617188e-07,-0.0010728836059570312,-0.0010728836059570312,3.713405984832036,3.713405984832036,47.94399541857177,-2.9940606909804046
195,10.102539313957095,,2026-06-30T15:11:40.442+07:00,0.056981682777404785,341.8900966644287,341.8260966644287,338.4751454691509,338.4751454691509,0.1911236047744751,54.33339155841975,1146.7416286468506,341.8900966644287,0.056981682777404785,0.00011211633682250977,0.6726980209350586,0.6726980209350586,4.2180722260596895,4.2180722260596895,17.72926246838295,1148.118496115785
196,10.15427817683667,,2026-06-30T15:11:40.494+07:00,0.056896090507507324,341.37654304504395,341.3125430450439,340.2718257100792,340.2718257100792,0.039176344871520996,41.133188402272395,235.05806922912598,341.37654304504395,0.056896090507507324,-8.559226989746094e-05,-0.5135536193847656,-0.5135536193847656,1.7966802409283105,1.7966802409283105,-13.200203156147353,-911.6835594177246
197,10.206214854028076,,2026-06-30T15:11:40.552+07:00,0.056869566440582275,341.21739864349365,341.15339864349363,340.78093407912604,340.78093407912604,4.571676254272461e-05,22.376427832195358,0.27430057525634766,341.21739864349365,0.056869566440582275,-2.6524066925048828e-05,-0.15914440155029297,-0.15914440155029297,0.5091083690468281,0.5091083690468281,-18.756760570077038,-234.78376865386963
198,10.257894846843556,,2026-06-30T15:11:40.604+07:00,0.056996703147888184,341.9802188873291,341.9162188873291,341.26301945039074,341.26301945039074,0.22694534063339233,16.321600264915674,1361.672043800354,341.9802188873291,0.056996703147888184,0.0001271367073059082,0.7628202438354492,0.7628202438354492,0.4820853712647022,0.4820853712647022,-6.054827567279684,1361.3977432250977
199,10.309617597842589,,2026-06-30T15:11:40.655+07:00,0.056870877742767334,341.225266456604,341.161266456604,341.2024671689963,341.2024671689963,0.00199735164642334,6.251660303075818,11.984109878540039,341.225266456604,0.056870877742767334,-0.0001258254051208496,-0.7549524307250977,-0.7549524307250977,-0.06055228139445035,-0.06055228139445035,-10.069939961839856,-1349.687933921814
