i,t,axis_pos,axis_vel,mapper_pos_rel,mapper_pos_abs,working_offset,encoder_estimator_pos,spi_raw,spi_errors,spi_status
820,19.124970230972394,0.0019379854202270508,4.488229751586914e-05,0.0019379854202270508,0.998947262763977,-0.00299072265625,0.998947262763977,0.9989471435546875,0,0
821,19.148585935123265,0.0019383430480957031,0.0005511641502380371,0.0019381046295166016,0.9989473819732666,-0.00299072265625,0.9912645220756531,0.9989471435546875,0,0
822,19.17195040010847,0.0014111995697021484,0.5396676063537598,0.0020062923431396484,0.9990863800048828,-0.00299072265625,0.9990960955619812,0.9989471435546875,0,0
823,19.195341235026717,0.0020030736923217773,0.084042489528656,0.0019741058349609375,0.998977541923523,-0.00299072265625,0.998966634273529,0.9989471435546875,0,0
824,19.218741255113855,0.001946568489074707,0.011406183242797852,0.0019428730010986328,0.9989509582519531,-0.00299072265625,0.9989495873451233,0.9989471435546875,0,0
825,19.241961647057906,0.0019379854202270508,-3.033876600966323e-05,0.0019379854202270508,0.998947262763977,-0.00299072265625,0.998947262763977,0.9989471435546875,0,0
826,19.265334537019953,0.9989616870880127,0.07653142511844635,0.0014262199401855469,0.9987385272979736,-0.00299072265625,0.9990782141685486,0.9989471435546875,0,0
827,19.289103982038796,0.0019681453704833984,0.04091036319732666,0.001955747604370117,0.9989620447158813,-0.00299072265625,0.9989557862281799,0.9989471435546875,0,0
828,19.31235124403611,0.001953125,0.02027982473373413,0.0019466876983642578,0.9989538192749023,-0.00299072265625,0.9989514350891113,0.9989471435546875,0,0
829,19.335625116014853,0.0019378662109375,-0.00023162367870099843,0.0019378662109375,0.9989471435546875,-0.00299072265625,0.9912643432617188,0.9989471435546875,0,0
830,19.358968839980662,0.9990811944007874,0.26931479573249817,0.0015058517456054688,0.9989044666290283,-0.00299072265625,0.9991196990013123,0.9989471435546875,0,0
831,19.38247247110121,0.0021545886993408203,0.7888136506080627,0.002229928970336914,0.999194860458374,-0.00299072265625,0.9991133809089661,0.9989471435546875,0,0
832,19.406107176095247,0.0011949539184570312,0.5217626094818115,0.001961946487426758,0.9990487098693848,-0.00299072265625,0.9991000294685364,0.9989471435546875,0,0
833,19.429371899925172,0.0021347999572753906,0.2924190163612366,0.00206148624420166,0.9990434646606445,-0.00299072265625,0.9990096092224121,0.9989471435546875,0,0
834,19.45285771600902,0.0020172595977783203,0.11058759689331055,0.0019855499267578125,0.998987078666687,-0.00299072265625,0.9989705681800842,0.9989471435546875,0,0
835,19.4760917739477,0.0019658803939819336,0.03707939386367798,0.0019540786743164062,0.9989606142044067,-0.00299072265625,0.9989556670188904,0.9989471435546875,0,0
836,19.499470127979293,0.0019379854202270508,-0.00011396408808650449,0.0019379854202270508,0.998947262763977,-0.00299072265625,0.998947262763977,0.9989471435546875,0,0
837,19.522629759972915,0.002234816551208496,0.5978617668151855,0.002171754837036133,0.9991394281387329,-0.00299072265625,0.9990788102149963,0.9989471435546875,0,0
838,19.54594937292859,0.0019381046295166016,0.00032514333724975586,0.0019381046295166016,0.998947262763977,-0.00299072265625,0.9940912127494812,0.9989471435546875,0,0
839,19.569285412086174,0.001978754997253418,0.05566847324371338,0.001961946487426758,0.9989672899246216,-0.00299072265625,0.998958945274353,0.9989471435546875,0,0
840,19.59272495098412,0.0019394159317016602,0.0019797086715698242,0.0019387006759643555,0.9989478588104248,-0.00299072265625,0.9989475607872009,0.9989471435546875,0,0
841,19.61612158198841,0.0019390583038330078,-3.8398749828338623,0.99810791015625,0.99715256690979,-0.00299072265625,0.9947617053985596,0.9989471435546875,0,0
842,19.63928288104944,0.0019381046295166016,0.0001620650291442871,0.0019379854202270508,0.998947262763977,-0.00299072265625,0.998947262763977,0.9989471435546875,0,0
843,19.662955752108246,0.0020868778228759766,0.2749914526939392,0.002054929733276367,0.9990427494049072,-0.00299072265625,0.9990072250366211,0.9989471435546875,0,0
844,19.68628621706739,0.0020418167114257812,0.4490218758583069,0.002092123031616211,0.9990924596786499,-0.00299072265625,0.9990505576133728,0.9989471435546875,0,0
845,19.709643478039652,0.0019381046295166016,0.00035500526428222656,0.0019381046295166016,0.994091272354126,-0.00299072265625,0.9975835084915161,0.9989471435546875,0,0
846,19.733210664009675,0.0019383430480957031,0.000652611255645752,0.0019381046295166016,0.9989473819732666,-0.00299072265625,0.9989473819732666,0.9989471435546875,0,0
847,19.756596924969926,0.0019475221633911133,-1.9989043474197388,0.9989423155784607,0.9979326725006104,-0.00299072265625,0.9989726543426514,0.9989471435546875,0,0
848,19.780353222042322,0.002115011215209961,0.2989591360092163,0.0020599365234375,0.9990445375442505,-0.00299072265625,0.9990119338035583,0.9989471435546875,0,0
849,19.80364105803892,0.0019378662109375,-0.00023382905055768788,0.0019378662109375,0.9989471435546875,-0.00299072265625,0.9989471435546875,0.9989471435546875,0,0
850,19.826742764096707,0.001998305320739746,0.07722222805023193,0.0019712448120117188,0.9989726543426514,-0.00299072265625,0.998963475227356,0.9989471435546875,0,0
851,19.85003921110183,0.0019402503967285156,0.003126084804534912,0.0019392967224121094,0.998948335647583,-0.00299072265625,0.9989474415779114,0.9989471435546875,0,0
852,19.874371856916696,0.0019382238388061523,0.0005183815956115723,0.0019381046295166016,0.9989473819732666,-0.00299072265625,0.998947262763977,0.9989471435546875,0,0
853,19.89785476610996,0.0019378662109375,-0.00023412707378156483,0.0019378662109375,0.9989471435546875,-0.00299072265625,0.9989471435546875,0.9989471435546875,0,0
854,19.921142915962264,0.001938462257385254,0.0008237957954406738,0.0019382238388061523,0.9989473819732666,-0.00299072265625,0.9989474415779114,0.9989471435546875,0,0
855,19.94448797311634,0.002081751823425293,0.25418055057525635,0.0020334720611572266,0.9990235567092896,-0.00299072265625,0.9989979863166809,0.9989471435546875,0,0
856,19.968006123090163,0.002093195915222168,0.22969812154769897,0.0020351409912109375,0.9990228414535522,-0.00299072265625,0.9989961981773376,0.9989471435546875,0,0
857,19.991296255029738,0.0019381046295166016,0.00019049644470214844,0.0019379854202270508,0.998947262763977,-0.00299072265625,0.998947262763977,0.9989471435546875,0,0
858,20.0146653119009,0.002125859260559082,0.46000272035598755,0.002118229866027832,0.9991023540496826,-0.00299072265625,0.9990580677986145,0.9989471435546875,0,0
859,20.037724592955783,0.0020568370819091797,0.18600773811340332,0.002015352249145508,0.999008059501648,-0.00299072265625,0.995156466960907,0.9989471435546875,0,0
860,20.06124979793094,0.0020477771759033203,0.1687147617340088,0.0020084381103515625,0.9990024566650391,-0.00299072265625,0.9989803433418274,0.9989471435546875,0,0
861,20.084595429012552,0.0021009445190429688,0.240933358669281,0.0020486116409301758,0.9990334510803223,-0.00299072265625,0.9989985227584839,0.9989471435546875,0,0
862,20.107910356950015,0.0019378662109375,-0.00023448470165021718,0.0019378662109375,0.9989471435546875,-0.00299072265625,0.9989471435546875,0.9989471435546875,0,0
863,20.13122373004444,0.002063751220703125,0.6479220390319824,0.0021560192108154297,0.9991550445556641,-0.00299072265625,0.9991075396537781,0.9989471435546875,0,0
864,20.15435330593027,0.001943349838256836,0.00723189115524292,0.0019409656524658203,0.9989497661590576,-0.00299072265625,0.9989486932754517,0.9989471435546875,0,0
865,20.177600994007662,0.0019378662109375,-0.00023359063197858632,0.0019378662109375,0.9989471435546875,-0.00299072265625,0.9989471435546875,0.9989471435546875,0,0
866,20.201110939960927,0.0019423961639404297,0.005935251712799072,0.0019404888153076172,0.9989492893218994,-0.00299072265625,0.9989483952522278,0.9989471435546875,0,0
867,20.22436588606797,0.0019518136978149414,-1.9931302070617676,0.9996129274368286,0.9902517199516296,-0.00299072265625,0.9965009689331055,0.9989471435546875,0,0
868,20.248144293902442,0.0019379854202270508,-2.5808813006733544e-05,0.0019379854202270508,0.998947262763977,-0.00299072265625,0.998947262763977,0.9989471435546875,0,0
869,20.271361482096836,0.0019381046295166016,0.00012308359146118164,0.0019379854202270508,0.998947262763977,-0.00299072265625,0.9904919266700745,0.9989471435546875,0,0
870,20.294600836001337,0.0019495487213134766,0.015485703945159912,0.0019452571868896484,0.9989527463912964,-0.00299072265625,0.998950719833374,0.9989471435546875,0,0
871,20.31778672710061,0.002075791358947754,0.21641284227371216,0.002026796340942383,0.9990177154541016,-0.00299072265625,0.9989938735961914,0.9989471435546875,0,0
872,20.341203710064292,0.0019378662109375,-0.00023514035274274647,0.0019378662109375,0.9989471435546875,-0.00299072265625,0.9989471435546875,0.9989471435546875,0,0
873,20.364464953076094,0.0019407272338867188,0.0037284493446350098,0.0019396543502807617,0.9989485740661621,-0.00299072265625,0.9989479780197144,0.9989471435546875,0,0
874,20.38763438211754,0.0020236968994140625,0.11157530546188354,0.001985788345336914,0.9989874362945557,-0.00299072265625,0.99897301197052,0.9989471435546875,0,0
875,20.411117328098044,0.0019378662109375,-0.0002355575852561742,0.0019378662109375,0.9989471435546875,-0.00299072265625,0.9989471435546875,0.9989471435546875,0,0
876,20.434300977969542,0.0019527673721313477,0.019739389419555664,0.0019472837448120117,0.9989537000656128,-0.00299072265625,0.9989509582519531,0.9989471435546875,0,0
